-------------------------------------------------------------------------------
tds1_tds2
Running /projects/dsnlab/shared/tds/TDS_scripts/fMRI/ppc/spm/tds1_tds2/dartel_tds1_tds2_job.m
-------------------------------------------------------------------------------

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
                   R2017b (9.3.0.713579) 64-bit (glnxa64)
                             September 14, 2017

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 


------------------------------------------------------------------------
Running job #1
------------------------------------------------------------------------
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'Run Dartel (create Templates)'
 1735.38, 50.3994, 10.5935, 1.28331, 0.50445, 0.284948, 0.183064, 0.127105,
2 102	549143	15950.6	565094	134.697
2 103	880593	121838	1.00243e+06	666.234
2 104	559880	46266.6	606146	204.411
2 105	566694	15024.3	581718	138.155
2 106	589437	19193.8	608630	253.631
2 107	558742	13372.4	572115	183.796
2 108	559808	32678	592486	141.019
2 109	569137	16575.8	585712	325.399
2 110	656174	48938.3	705112	440.455
2 111	576859	22686.4	599545	439.541
2 112	746798	52330.8	799129	666.988
2 113	603889	22265.6	626155	242.952
2 114	754727	48520	803247	869.76
2 115	1.11455e+06	45343.5	1.15989e+06	298.881
2 116	602187	43249.7	645437	299.511
2 117	635611	24456.7	660067	399.2
2 118	663517	30549.6	694067	517.543
2 119	600873	28397.8	629271	211.143
2 120	649577	96389.3	745967	265.679
2 121	618871	22972.2	641843	466.534
2 122	607124	25363.2	632487	295.345
2 123	606033	23215.3	629248	260.444
2 124	594497	23183.3	617681	155.852
2 125	563808	46068.4	609876	167.062
2 126	546461	16088.7	562549	151.453
2 127	575220	21277	596497	133.547
2 128	778713	75496.7	854209	528.475
2 129	543306	40697.2	584003	205.027
2 130	590291	20565	610856	157.586
2 131	536404	30096.5	566500	147.206
2 132	572084	20633.9	592718	131.954
2 133	591176	25062	616238	353.58
2 134	567732	20174.1	587906	193.71
2 135	604403	50433.1	654836	191.614
2 136	553591	15875.5	569467	212.421
2 137	548796	11339.5	560135	127.18
2 138	731346	45670.2	777016	308.552
2 139	664406	33197.4	697603	490.171
2 140	541265	15734.3	556999	158.663
2 141	559760	16617.1	576378	223.972
2 142	664896	41101.7	705997	255.299
2 143	696567	44428.7	740996	618.987
2 144	670640	52155.4	722796	314.51
2 145	580856	21462.5	602318	390.341
2 146	536676	35835.5	572511	162.063
2 147	588564	21288.8	609853	137.198
2 148	545207	27465.1	572673	145.738
2 149	1.12827e+06	42908.1	1.17117e+06	307.445
 1889.11, 39.9905, 9.36003, 1.18007, 0.472866, 0.269102, 0.173909, 0.121395,
3 1	592252	47740.5	639992	66.8748
3 2	1.0102e+06	73263.1	1.08346e+06	178.485
3 3	534932	74865.3	609797	110.763
3 4	575892	37496	613388	64.9514
3 5	522235	53919	576154	59.1568
3 6	618434	72582.8	691016	101.821
3 7	659632	168187	827819	217.362
3 8	618898	82833.2	701731	215.554
3 9	698698	147354	846052	214.199
3 10	585663	51024.8	636688	64.928
3 11	621469	71269.2	692738	107.329
3 12	498448	63116.3	561564	59.9682
3 13	577628	45530	623158	69.318
3 14	574205	40501.2	614706	58.5219
3 15	644126	129897	774023	255.997
3 16	580809	32818.8	613627	137.34
3 17	538027	21395.3	559423	67.5069
3 18	677159	99538.1	776697	280.664
3 19	549769	73319.7	623089	90.6172
3 20	548349	22833.7	571182	91.609
3 21	604023	61393.8	665417	63.4782
3 22	561336	32348.2	593684	143.816
3 23	572382	30607.3	602989	66.7688
3 24	532881	56040.6	588922	78.6142
3 25	634412	88962.4	723374	245.358
3 26	666516	149915	816431	144.609
3 27	563438	56579.6	620017	114.999
3 28	558661	30606.6	589267	71.4306
3 29	570587	37945.9	608533	71.4511
3 30	513918	82718.2	596636	68.1885
3 31	548250	34453.4	582704	64.7416
3 32	571293	45662.6	616955	73.16
3 33	550629	35839	586468	74.7284
3 34	563526	34906.1	598432	66.2935
3 35	508491	36765.9	545257	53.3059
3 36	526172	25890.5	552062	63.6038
3 37	534245	65146.9	599392	74.6668
3 38	556364	48053.7	604417	127.996
3 39	523766	17813.6	541580	70.4019
3 40	522243	25305.3	547548	82.8505
3 41	625660	77715.6	703376	90.6777
3 42	517992	21580	539572	46.9666
3 43	566926	42742.9	609669	70.6434
3 44	563809	40746	604555	58.9236
3 45	578655	28727.6	607383	92.1059
3 46	541335	33050.5	574386	53.9332
3 47	527818	35778.7	563596	74.0703
3 48	554708	26702.1	581410	77.6142
3 49	509837	63214.3	573051	63.7276
3 50	543133	124760	667893	120.874
3 51	571197	46642.4	617839	177.263
3 52	717444	50743.5	768187	73.3749
3 53	544853	67001.8	611854	79.803
3 54	505912	38187.9	544100	59.0688
3 55	521674	41439.4	563114	84.791
3 56	514244	59952.9	574197	59.4926
3 57	530491	20562.3	551053	67.5919
3 58	505569	52749.2	558318	66.3449
3 59	579299	48750.7	628050	225.788
3 60	558767	33581.9	592349	67.6572
3 61	559441	61151.9	620593	75.265
3 62	536467	27567.4	564034	81.1307
3 63	484831	34308.9	519139	58.0511
3 64	799556	213684	1.01324e+06	472.749
3 65	553928	67588.7	621516	78.3721
3 66	564267	42206.3	606473	58.6152
3 67	510693	41297.4	551991	57.6368
3 68	589231	39471.1	628702	69.7368
3 69	521299	23617.2	544916	54.428
3 70	535720	23432.3	559152	79.8219
3 71	522528	29707.1	552235	71.8589
3 72	522463	30106.3	552569	67.77
3 73	593463	55939.3	649402	350.14
3 74	527689	25398.5	553088	69.309
3 75	693581	59459.4	753040	399.717
3 76	561294	73803.4	635098	99.1404
3 77	523704	27257.9	550961	60.5533
3 78	578804	49585.4	628390	141.7
3 79	615257	47008.7	662266	65.2209
3 80	540490	35431.1	575921	99.4898
3 81	556820	47680.8	604501	108.393
3 82	569260	35311.4	604571	74.6329
3 83	500166	38348.3	538514	62.5681
3 84	525816	56622.7	582439	94.9004
3 85	585927	53212.8	639140	254.848
3 86	539692	30359.9	570052	74.0635
3 87	505824	61713.3	567537	68.2961
3 88	622480	64017.5	686497	90.0502
3 89	556034	37979.7	594014	121.736
3 90	551976	23600.9	575577	62.3565
3 91	554393	44690.3	599083	62.1689
3 92	653795	115980	769775	112.927
3 93	512724	14398.5	527122	48.1163
3 94	571723	58934.8	630658	86.7323
3 95	559832	84438	644270	134.319
3 96	549431	34786.2	584217	64.913
3 97	541914	79453.2	621367	106.968
3 98	663628	86018.9	749646	115.816
3 99	499717	43631	543348	59.8935
3 100	573333	33354.1	606687	56.9864
3 101	532375	18152	550527	56.9693
3 102	523417	25621.9	549039	49.6173
3 103	758106	199138	957244	334.836
3 104	508585	72187.1	580773	67.1152
3 105	544851	23977.6	568829	53.0301
3 106	557249	34103.1	591352	73.6872
3 107	535592	21086.5	556678	61.8329
3 108	523832	52221.4	576054	51.2713
3 109	539259	27801.3	567060	93.9892
3 110	599761	81157.3	680918	223.836
3 111	541821	36946.2	578767	97.5518
3 112	687442	98260.9	785703	356.457
3 113	568823	39432.7	608256	79.3184
3 114	679347	108547	787893	444.443
3 115	1.09494e+06	74824.3	1.16977e+06	167.359
3 116	547578	72001.1	619579	113.74
3 117	596689	44029.1	640718	100.293
3 118	621373	52543.6	673916	128.517
3 119	570101	45525.6	615627	67.8298
3 120	537116	156350	693467	108.144
3 121	581100	40845.4	621945	113.024
3 122	574482	41439.2	615921	88.9647
3 123	577546	37067.6	614614	65.6696
3 124	569194	39989.8	609183	65.8142
3 125	518639	69278.8	587918	66.8111
3 126	522529	25112.4	547642	70.0585
3 127	546796	34877.1	581673	51.5948
3 128	700163	120934	821096	125.753
3 129	498988	62079.7	561067	65.1654
3 130	562604	33390.2	595994	59.0719
3 131	503715	45599.6	549314	52.9867
3 132	543307	33214.4	576521	54.3068
3 133	554993	42624.3	597617	95.4734
3 134	541541	32230.3	573771	68.9521
3 135	540169	85045.1	625215	83.4064
3 136	529241	25543.7	554784	62.4834
3 137	530872	17904.2	548776	48.5712
3 138	683683	74941.5	758624	120.175
3 139	615620	59565	675185	185.405
3 140	517143	24590.1	541733	58.7743
3 141	530549	28191.4	558741	73.3443
3 142	616902	65198.5	682101	82.839
3 143	653680	77208.2	730888	347.962
3 144	618749	79897.3	698646	102.43
3 145	548008	35812.7	583821	106.257
3 146	496061	55238.3	551299	53.1075
3 147	560998	34353.7	595352	60.0019
3 148	513687	41936.8	555624	56.8361
3 149	1.09896e+06	79239	1.1782e+06	196.931
 1894.82, 39.4419, 9.23139, 1.17581, 0.47158, 0.268235, 0.17335, 0.121029,
4 1	584581	26296	610877	146.945
4 2	1.00282e+06	41814.4	1.04463e+06	279.401
4 3	525797	40747.8	566545	156.648
4 4	570317	20275.3	590593	145.226
4 5	515481	29414.6	544896	142.313
4 6	609692	39480.1	649172	202.118
4 7	639109	90217.5	729326	474.52
4 8	610521	39623.2	650145	433.663
4 9	681938	78351.9	760290	572.813
4 10	578899	27951.4	606851	146.018
4 11	611934	39386.8	651321	214.672
4 12	490088	34438.9	524527	135.662
4 13	570398	25160.8	595558	143.324
4 14	568329	22233	590562	138.863
4 15	627348	67774.3	695123	325.58
4 16	575285	17201.3	592486	200.765
4 17	532993	12038	545031	151.033
4 18	662421	51437	713858	396.215
4 19	541576	40393.5	581970	162.877
4 20	543289	12496.2	555785	151.443
4 21	595181	33896.7	629078	147.65
4 22	558819	16486.2	575306	322.499
4 23	566973	16840.4	583814	161.197
4 24	525511	30764.9	556276	161.155
4 25	626295	45302.6	671598	393.125
4 26	651813	80477.5	732290	249.25
4 27	556174	31535.2	587710	175.483
4 28	553818	16909.3	570727	142.22
4 29	564398	21293.5	585691	150.212
4 30	503415	45265.7	548681	143.694
4 31	541790	19330.7	561120	139.106
4 32	562595	25475.6	588070	158.963
4 33	544319	19939.6	564258	153.58
4 34	557762	19461.3	577224	153.486
4 35	502135	20282.3	522417	133.003
4 36	519889	14559.5	534448	141.415
4 37	524798	36100.4	560898	144.408
4 38	549685	26448.6	576134	150.438
4 39	519305	10066.5	529372	167.99
4 40	516968	13898.8	530867	164.015
4 41	614879	42961.1	657840	208.442
4 42	513049	11907.7	524957	123.576
4 43	560989	23074.8	584064	156.493
4 44	557353	22206.7	579560	132.01
4 45	573824	15705	589529	160.046
4 46	534820	18310.7	553131	140.776
4 47	520434	20145.3	540580	158.637
4 48	549333	14770.3	564103	153.843
4 49	500576	34628.2	535204	136.314
4 50	521648	70436.7	592085	165.224
4 51	564211	23909	588120	306.597
4 52	711727	28002.2	739730	162.271
4 53	537124	36626.3	573751	169.037
4 54	499448	21237.7	520686	137.492
4 55	514575	23026.9	537602	173.714
4 56	505520	32944	538464	136.298
4 57	525985	11497	537482	138.796
4 58	498076	28976.1	527052	134.57
4 59	568787	25952.2	594739	234.723
4 60	550973	19105.9	570079	143.158
4 61	550273	34430.7	584704	157.559
4 62	530814	15348.5	546163	167.123
4 63	478756	18903.2	497660	131.796
4 64	771819	110978	882797	450.151
4 65	545387	37468.5	582856	147.676
4 66	556902	23495.1	580398	144.48
4 67	504863	22693.7	527557	144.119
4 68	582831	22308.7	605140	164.956
4 69	516273	13055.7	529329	133.175
4 70	531295	12931.4	544227	178.731
4 71	516736	16510.8	533247	143.688
4 72	517082	16815.5	533897	143.092
4 73	573492	24167	597659	285.324
4 74	522076	14272.9	536349	144.015
4 75	675299	29653.7	704953	319.462
4 76	547865	41699.8	589564	192.714
4 77	518438	15135.2	533574	137.121
4 78	575190	26351.1	601541	438.899
4 79	607280	26453	633733	161.354
4 80	535681	18936.9	554618	207.51
4 81	549352	26376.7	575728	200.274
4 82	564534	19476.7	584011	161.27
4 83	494122	20892.6	515015	143.433
4 84	518750	31069.9	549820	195.041
4 85	583784	23530.8	607315	554.709
4 86	534249	16594.8	550844	159.912
4 87	497119	33675.7	530794	137.442
4 88	612460	35857.4	648317	172.329
4 89	552912	20182.5	573094	369.724
4 90	546858	13101.2	559960	134.411
4 91	546523	24967.2	571491	145.635
4 92	633397	65613.2	699010	198.417
4 93	508535	8019.96	516554	118.689
4 94	562674	32657.7	595331	185.633
4 95	549791	46603.5	596395	297.494
4 96	543912	19026.7	562939	162.19
4 97	529486	44054.5	573540	159.112
4 98	651357	48225.5	699583	260.795
4 99	493059	23935.7	516994	136.039
4 100	567569	18727.4	586296	139.293
4 101	528340	10173.4	538513	144.071
4 102	517279	14419	531698	124.614
4 103	729884	104988	834872	343.984
4 104	499247	39532.7	538779	141.822
4 105	540012	13330.4	553343	131.753
4 106	549359	19675.2	569034	158.155
4 107	530362	11615	541977	131.4
4 108	516405	28872.4	545277	138.701
4 109	533377	15522.3	548899	198.053
4 110	586547	44148.7	630696	222.023
4 111	535158	20543.5	555701	203.962
4 112	669608	52657.3	722265	352.767
4 113	560688	22507.6	583196	185.727
4 114	662657	51500.3	714157	564.092
4 115	1.08776e+06	42782.6	1.13054e+06	274.21
4 116	536227	39918.4	576145	185.102
4 117	587631	25530.9	613162	194.487
4 118	613177	29496	642673	288.664
4 119	562438	25649.5	588088	155.855
4 120	516733	86402.1	603135	175.547
4 121	574749	22844.2	597593	276.283
4 122	568601	22788.6	591390	198.971
4 123	571383	20540.3	591923	138.874
4 124	562728	22736	585464	154.861
4 125	509367	37853.8	547221	140.555
4 126	517318	13702.5	531021	124.372
4 127	540254	19420.3	559675	138.6
4 128	683715	67076.6	750792	246.289
4 129	490823	33816.9	524639	144.828
4 130	556380	18728.8	575109	134.609
4 131	497502	24834.8	522337	131.111
4 132	537048	18381	555429	129.062
4 133	548021	23944.6	571965	191.139
4 134	536139	17886.8	554026	164.132
4 135	526706	47636.6	574343	150.932
4 136	523452	14248.5	537701	137.989
4 137	526503	10102.8	536606	128.758
4 138	673985	41308	715293	202.641
4 139	607815	31192.5	639007	394.02
4 140	511806	13558.4	525365	137.109
4 141	524386	15763	540149	164.28
4 142	607350	35742	643092	192.675
4 143	635895	40407.2	676302	292.454
4 144	607786	43592.5	651379	183.247
4 145	544485	19409	563894	328.188
4 146	488331	30025.9	518357	129.655
4 147	555156	18948.2	574104	134.174
4 148	507118	22882.8	530001	133.908
4 149	1.09106e+06	45611.4	1.13667e+06	312.889
 1923.03, 37.8567, 9.38612, 1.06776, 0.441866, 0.256577, 0.167318, 0.117346,
5 1	552507	43330.1	595837	58.8349
5 2	944313	96277.4	1.04059e+06	146.948
5 3	492460	62803.6	555263	118.708
5 4	544447	33075.7	577523	59.8595
5 5	485028	46856.6	531885	53.7797
5 6	573427	61247.4	634674	84.8217
5 7	575970	129951	705921	142.253
5 8	569662	60125.7	629788	72.4937
5 9	612325	117787	730112	111.398
5 10	551537	44139.9	595677	55.5486
5 11	570191	63380.8	633572	68.657
5 12	459271	50980.7	510252	48.9006
5 13	542413	40604.5	583018	55.1447
5 14	539920	38259.8	578180	53.2808
5 15	570102	100861	670963	93.7019
5 16	548033	35030.4	583064	102.146
5 17	507587	26098	533685	65.8149
5 18	600733	88455.5	689189	131.53
5 19	503528	66388.3	569916	71.4728
5 20	517992	24350	542342	52.7761
5 21	563625	51670.9	615296	56.852
5 22	528882	34078.5	562961	111.815
5 23	542013	29456.1	571469	60.8219
5 24	493841	49382.4	543224	66.1357
5 25	568257	80786.9	649044	148.898
5 26	592610	116536	709146	160.56
5 27	518162	57478.6	575641	65.9212
5 28	528220	31602.3	559823	61.2808
5 29	533739	40400.2	574139	59.523
5 30	467033	66677.8	533710	52.7627
5 31	510241	36635	546876	54.8879
5 32	527995	42801.5	570796	60.6116
5 33	518129	33747.8	551877	65.9203
5 34	530034	34917.4	564951	64.4614
5 35	474220	33493.2	507713	48.8202
5 36	491326	27988.3	519314	55.1892
5 37	490308	56480.5	546789	61.5282
5 38	518890	46411.4	565302	77.0954
5 39	494819	22037.4	516857	58.1652
5 40	491748	25699.3	517448	63.251
5 41	572670	67481.9	640152	66.4737
5 42	488341	23002.2	511343	48.6445
5 43	532861	38556.5	571418	60.4303
5 44	528680	36123.7	564804	51.7446
5 45	550560	28459.7	579020	74.1483
5 46	503561	34283.7	537845	54.5187
5 47	488820	35375.7	524195	52.1162
5 48	524414	27857.8	552272	61.1749
5 49	470783	49686.4	520469	54.2737
5 50	476651	98912.2	575563	74.7778
5 51	525462	46235.8	571698	102.494
5 52	681776	49853.4	731630	104.984
5 53	501084	59065.1	560149	60.3399
5 54	471667	36336	508003	49.0211
5 55	483591	38529.7	522120	67.1845
5 56	474307	48706.9	523014	53.4849
5 57	502955	23219	526174	55.0051
