-------------------------------------------------------------------------------
tds1_tds2
Running /projects/dsnlab/shared/tds/TDS_scripts/fMRI/ppc/spm/tdsall/dartel_tdsall_job.m
-------------------------------------------------------------------------------

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
                   R2017b (9.3.0.713579) 64-bit (glnxa64)
                             September 14, 2017

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 


------------------------------------------------------------------------
Running job #1
------------------------------------------------------------------------
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'File Selector (Batch Mode)'
Done    'File Selector (Batch Mode)'
Running 'Run Dartel (create Templates)'
 2003.56, 57.8697, 12.3323, 1.47307, 0.578172, 0.327009, 0.21026, 0.146061,
2 1	628366	31871.4	660238	188.424
2 2	1.03478e+06	43035.2	1.07781e+06	343.394
2 3	576591	48512.9	625103	248.592
2 4	606520	25381.4	631902	160.796
2 5	555008	34345.7	589353	169.316
2 6	670751	47416.4	718167	268.772
2 7	799988	103047	903035	654.239
2 8	686612	44932.4	731544	634.034
2 9	821250	84313.2	905564	685.481
2 10	623853	33409.6	657263	170.659
2 11	668236	47230.1	715466	416.861
2 12	540166	39515.9	579682	174.508
2 13	612844	30095.4	642939	217.851
2 14	601767	27309.9	629077	138.071
2 15	724870	83276	808146	616.558
2 16	605980	17722.7	623703	328.017
2 17	558650	13726.9	572377	203.546
2 18	740985	56276.6	797262	702.672
2 19	589766	46810.9	636576	199.299
2 20	573031	14467	587498	355.518
2 21	647822	40205.1	688027	165.384
2 22	589553	18203	607756	390.237
2 23	598452	20290.8	618742	162.993
2 24	568140	34853.9	602994	235.466
2 25	689747	54558.4	744305	526.431
2 26	756700	102809	859510	420.351
2 27	594202	34512.5	628715	224.672
2 28	580341	19409	599750	166.97
2 29	598171	23651.7	621822	191.426
2 30	563776	52870.4	616646	178.157
2 31	573539	21605	595144	140.919
2 32	611003	28270.3	639273	193.36
2 33	578835	21324.5	600159	165.361
2 34	589119	22240.5	611359	148.94
2 35	537003	23145	560148	138.211
2 36	552303	16633.4	568937	148.233
2 37	577899	40960.1	618860	170.042
2 38	587162	32502.5	619664	249.089
2 39	545085	10824.7	555910	220.824
2 40	546149	15051.7	561201	263.848
2 41	673639	52671.2	726311	264.632
2 42	539507	13500.5	553008	122.446
2 43	599891	29370.8	629262	192.242
2 44	597522	27362.6	624885	136.912
2 45	604493	17798.4	622292	303.383
2 46	569860	21988.6	591849	146.903
2 47	560402	22086.7	582488	301.873
2 48	578051	16609.5	594660	204.363
2 49	555909	39247.3	595157	167.566
2 50	633710	74303.6	708014	237.062
2 51	608621	23876.3	632498	528.212
2 52	745239	34289	779528	176.845
2 53	580259	44506.6	624766	234.062
2 54	534486	23331.6	557817	201.594
2 55	553353	24803	578156	279.542
2 56	558705	36011.5	594716	158.277
2 57	551654	12911	564565	239.398
2 58	540424	33038.4	573463	183.059
2 59	619202	29329.3	648531	554.542
2 60	590111	20842.7	610953	182.563
2 61	599204	36635	635839	192.259
2 62	560881	16699.6	577581	212.689
2 63	513596	20843.4	534440	152.263
2 64	925611	131248	1.05686e+06	760.124
2 65	591755	42581.3	634337	176.982
2 66	597746	27005.3	624751	153.55
2 67	538308	25900.2	564208	146.207
2 68	615181	23213.5	638394	164.361
2 69	543156	15086.6	558243	133.791
2 70	558325	14363.3	572689	254.347
2 71	547715	19009.3	566724	237.52
2 72	545149	18809.4	563959	155.11
2 73	620522	23899.2	644421	585.408
2 74	551708	15987.7	567696	236.512
2 75	729426	28596.9	758023	556.722
2 76	622883	42708.7	665591	414.519
2 77	546270	17133.7	563404	143.052
2 78	618839	28585.6	647425	564.298
2 79	651348	29987.7	681336	206.338
2 80	570741	22211.5	592953	307.831
2 81	602237	28681.8	630918	391.01
2 82	591466	21850.2	613316	188.093
2 83	529507	24740.3	554247	159.039
2 84	562636	35000.8	597637	286.039
2 85	627345	24415.5	651761	623.845
2 86	567430	19609.4	587040	198.867
2 87	547037	39636.3	586673	196.372
2 88	667683	41565.6	709248	296.348
2 89	593407	23440	616847	485.559
2 90	573047	14764.2	587812	209.805
2 91	588961	29134.2	618095	169.269
2 92	746790	71134.8	817924	431.496
2 93	530011	9312.83	539324	132.395
2 94	619118	37012.5	656131	293.499
2 95	615076	50496.4	665573	438.894
2 96	577203	23231.1	600434	170.858
2 97	596342	48456.5	644799	219.358
2 98	722751	53536.8	776288	407.343
2 99	530282	27443.5	557725	153.149
2 100	600291	20842.3	621133	143.922
2 101	549999	11696.2	561695	156.521
2 102	547827	15920.4	563747	131.771
2 103	887034	123068	1.0101e+06	665.299
2 104	556662	45586.8	602249	203.793
2 105	566169	15279.3	581448	138.723
2 106	587541	19046.1	606587	249.896
2 107	558330	13977.7	572308	180.153
2 108	557339	32396.1	589735	139.69
2 109	568226	16929.6	585155	322.513
2 110	660087	50607.8	710695	440.78
2 111	575038	22691.8	597729	443.467
2 112	747367	54277.8	801645	663.885
2 113	602539	22842.2	625381	238.929
2 114	750593	48078.4	798671	868.651
2 115	1.1187e+06	46825.6	1.16552e+06	301.595
2 116	598320	42304.4	640624	298.901
2 117	633510	24443.9	657954	391.39
2 118	663630	31238.6	694869	521.585
2 119	600913	28824.3	629737	217.564
2 120	643421	95394.2	738815	265.417
2 121	617875	23368.3	641243	463.741
2 122	607025	26174.9	633200	290.23
2 123	606885	23672.2	630557	267.353
2 124	594348	23189.4	617537	156.916
2 125	561668	45601.2	607269	167.567
2 126	544838	15765.8	560604	149.747
2 127	576343	22160.6	598504	135.514
2 128	781542	77452.4	858995	527.188
2 129	539872	39378.8	579251	204.734
2 130	589599	20772.7	610372	159.084
2 131	533504	29221.5	562725	145.543
2 132	572434	21356.4	593791	132.705
2 133	591016	25597.7	616614	350.914
2 134	566597	20227.8	586825	193.998
2 135	603973	49858	653831	195.089
2 136	553288	15998.5	569286	208.846
2 137	548568	11451.3	560019	126.378
2 138	733072	46689.6	779762	307.353
2 139	665221	34777.1	699998	490.521
2 140	540137	15708.8	555846	156.978
2 141	557226	16349	573575	219.778
2 142	668287	42665.5	710952	260.373
2 143	696605	45810.9	742416	620.673
2 144	672742	53784.9	726527	311.251
2 145	579766	21428.8	601195	392.827
2 146	533638	35340.2	568978	160.052
2 147	588930	22286	611216	137.882
2 148	543322	27212.9	570535	144.966
2 149	1.13089e+06	43500.4	1.17439e+06	308.145
2 150	560368	24112.8	584481	185.163
2 151	720737	56945.3	777682	497.851
2 152	547609	15438.4	563048	160.187
2 153	595848	17167.2	613015	285.439
2 154	577344	56534.4	633879	179.855
2 155	677192	25952.4	703145	774.667
2 156	538818	15401.9	554220	126.462
2 157	549250	16309	565559	133.347
2 158	559337	20951.7	580289	153.165
2 159	527897	13213.7	541110	185.178
2 160	582411	23477.3	605888	405.547
 2178.92, 46.0217, 10.8478, 1.34801, 0.541302, 0.308696, 0.199674, 0.139442,
3 1	592800	49819.5	642619	66.9183
3 2	1.01273e+06	72939.4	1.08567e+06	173.913
3 3	534142	73628	607770	110.401
3 4	576157	39181.2	615338	64.7517
3 5	520923	52199.2	573123	58.8561
3 6	619945	75063.5	695009	101.571
3 7	663208	172425	835634	220.423
3 8	619666	85049.1	704715	214.895
3 9	700842	149176	850018	213.801
3 10	586782	52952.9	639734	65.5562
3 11	621759	73468.7	695227	107.252
3 12	497043	61294.7	558338	58.7005
3 13	578485	47453.9	625938	69.2546
3 14	573965	41351	615316	57.8072
3 15	645386	133714	779100	255.644
3 16	579018	32294	611312	135.71
3 17	538815	21880.5	560695	67.1811
3 18	676785	100968	777753	282.495
3 19	549315	72571.7	621887	90.3611
3 20	547768	23035.9	570804	91.3494
3 21	604408	63170.6	667578	63.9162
3 22	560982	32523.5	593506	143.653
3 23	572626	31883.2	604510	66.155
3 24	531642	54386.8	586028	77.7826
3 25	634603	91016.9	725620	242.951
3 26	667894	153966	821861	145.555
3 27	563133	55590.2	618723	115.723
3 28	558387	30174.5	588562	71.4482
3 29	571397	38687.3	610084	71.055
3 30	512552	80772.7	593325	67.1949
3 31	547346	34099.8	581446	63.4196
3 32	570776	47085	617861	72.1049
3 33	548884	34728.9	583613	74.2514
3 34	562821	35317.3	598138	65.5746
3 35	507242	35591	542833	52.7184
3 36	525910	26369.8	552280	61.4681
3 37	533861	65107.4	598968	73.2613
3 38	556575	48639.3	605215	128.985
3 39	523964	18334.3	542298	69.8192
3 40	520690	24359	545049	81.3187
3 41	625770	80350.6	706121	89.923
3 42	516965	20827.4	537793	46.716
3 43	567683	44809.2	612492	70.2272
3 44	564130	42689.4	606819	59.0277
3 45	578494	28801.1	607295	91.9161
3 46	541675	34488.8	576164	54.9456
3 47	527363	36278.5	563642	73.7081
3 48	554465	26606.7	581071	76.3628
3 49	508493	61311	569804	63.2955
3 50	541721	122480	664201	123.179
3 51	568992	45468	614460	173.338
3 52	718638	52734	771372	73.2655
3 53	543518	65926.5	609444	79.6332
3 54	505480	37501.4	542982	59.2706
3 55	519936	40183	560119	83.8435
3 56	512562	57988.8	570551	59.3787
3 57	530357	20712.1	551069	66.381
3 58	503825	51107.8	554933	65.3056
3 59	578872	49727.9	628600	228.083
3 60	558698	34354.1	593052	67.7096
3 61	559327	60303.5	619631	74.9235
3 62	535476	27090.9	562567	79.789
3 63	483646	33304.9	516950	57.3326
3 64	800157	217773	1.01793e+06	472.597
3 65	553323	66821.9	620145	78.8258
3 66	563464	42983.8	606448	58.7572
3 67	510126	40128.5	550254	57.0975
3 68	589641	39295.9	628936	70.5886
3 69	520930	23382.5	544313	54.2375
3 70	535318	22971.8	558290	79.1396
3 71	522166	30070.5	552236	70.9918
3 72	522308	29950.3	552258	67.536
3 73	591269	55520.3	646789	350.223
3 74	526846	25328.1	552174	68.8329
3 75	692872	60022.1	752894	400.519
3 76	560217	73133	633350	100.337
3 77	523217	26915.3	550132	60.2629
3 78	577398	49515.9	626914	139.212
3 79	615753	48792.1	664545	65.8093
3 80	539633	35094.9	574728	99.2909
3 81	557043	48049.7	605093	108.897
3 82	568849	34488.8	603338	73.7298
3 83	499266	37533.4	536799	60.8674
3 84	524382	55136.1	579518	94.2819
3 85	584498	53333.5	637832	260.417
3 86	539819	31609.9	571429	73.385
3 87	504906	60124	565030	67.429
3 88	622234	65374.2	687608	90.31
3 89	556178	38784.2	594962	120.722
3 90	550948	23060.7	574008	61.7631
3 91	554500	46051.8	600552	61.8147
3 92	655312	118381	773694	115.516
3 93	511983	14234.3	526217	47.1433
3 94	571279	59404.3	630683	86.5826
3 95	557248	82163.8	639412	133.588
3 96	549321	36047.5	585368	64.535
3 97	539793	78054.4	617847	106.568
3 98	665261	88587	753848	117.046
3 99	498188	41798.2	539986	59.0607
3 100	573906	34590	608496	57.6742
3 101	532435	18259.1	550694	56.5114
3 102	522846	25361.1	548207	48.5888
3 103	758714	201896	960610	329.668
3 104	507183	70585.4	577769	65.8218
3 105	544568	24309.6	568878	52.6679
3 106	555951	33737.5	589688	73.0214
3 107	535399	21831.1	557230	60.4814
3 108	522964	51288.6	574252	50.7257
3 109	538713	28140.2	566853	93.8031
3 110	601661	84045.2	685706	226.907
3 111	540791	36715.2	577507	97.7201
3 112	687401	100432	787833	355.009
3 113	567658	40027.9	607686	78.1021
3 114	675797	106913	782710	444.523
3 115	1.09866e+06	76831.9	1.17549e+06	171.918
3 116	544872	70341.7	615213	113.224
3 117	595324	43715	639039	99.3273
3 118	621500	53343.9	674844	129.328
3 119	570162	46133.6	616295	67.784
3 120	534402	153762	688164	106.825
3 121	580667	41089.3	621756	112.72
3 122	574286	42487.7	616774	87.5084
3 123	578020	37866	615886	66.3898
3 124	569508	39937.8	609446	65.6289
3 125	517216	68440.1	585656	65.8988
3 126	521692	24514.4	546207	69.0329
3 127	547594	36254.5	583848	51.9649
3 128	701067	123904	824971	125.254
3 129	497103	59969	557072	64.5238
3 130	562238	33579	595817	59.0943
3 131	502186	44071.7	546258	53.0936
3 132	543517	34231.7	577749	53.951
3 133	554832	43286.5	598119	95.6197
3 134	541063	32119.4	573183	68.6106
3 135	539807	84205.2	624013	85.0077
3 136	529343	25654.1	554997	62.036
3 137	530949	18064.1	549013	48.4998
3 138	684099	76662.8	760761	119.613
3 139	615858	61622.6	677480	187.383
3 140	516604	24419.6	541024	58.7451
3 141	528944	27518.7	556463	72.3643
3 142	618556	67873.7	686430	84.4644
3 143	653372	78999.3	732371	355.673
3 144	619315	82452	701767	100.246
3 145	547417	35679.2	583096	106.694
3 146	494847	53899	548746	52.0243
3 147	560966	35803	596769	59.4558
3 148	512766	41321.8	554088	55.4875
3 149	1.10161e+06	80046.5	1.18165e+06	199.228
3 150	534574	36543.5	571118	56.2387
3 151	654202	99626.1	753828	173.086
3 152	525976	23884.3	549860	58.7208
3 153	570759	28458.7	599218	89.2294
3 154	520313	87086.5	607399	71.7842
3 155	633920	54226.9	688147	305.374
3 156	515821	23635.5	539457	48.6303
3 157	525596	25816.5	551412	58.7136
3 158	532502	32857.3	565360	62.6751
3 159	504867	20599.6	525467	63.3972
3 160	546603	40326	586929	115.46
 2185.36, 45.4053, 10.6952, 1.34282, 0.539798, 0.307708, 0.199042, 0.139029,
4 1	585055	27398.8	612454	147.43
4 2	1.00564e+06	41533.7	1.04717e+06	279.308
4 3	525297	40009.3	565306	156.393
4 4	570576	21149.9	591726	145.575
4 5	514387	28466.6	542853	142.157
4 6	610974	40849.2	651823	201.544
4 7	641147	92707.3	733854	477.264
4 8	611007	40956.9	651964	433.131
4 9	683157	79800.7	762957	574.368
4 10	579795	29030.1	608826	147.528
4 11	612152	40524.4	652676	214.687
4 12	488980	33411.8	522392	135.567
4 13	571162	26199.8	597362	144.559
4 14	568145	22656.8	590802	139.161
4 15	628267	69897	698164	328.499
4 16	573708	16897.7	590606	201.605
4 17	533785	12309.4	546095	151.901
4 18	662039	52186.5	714226	398.255
4 19	541396	39897	581293	162.974
4 20	542735	12594.9	555329	150.623
4 21	595500	34832.6	630333	148.566
4 22	558487	16533.4	575020	319.909
4 23	567190	17504	584694	160.886
4 24	524555	29830.9	554386	162.17
4 25	626423	46431	672854	392.513
4 26	652776	82690	735466	249.005
4 27	556059	30959.4	587018	176.48
4 28	553656	16658.9	570315	142.609
4 29	565203	21693.2	586896	151.148
4 30	502403	44151.3	546555	143.552
4 31	541013	19115	560128	138.89
4 32	562203	26168.3	588371	157.791
4 33	542729	19320	562049	151.377
4 34	557162	19638.6	576801	153.163
4 35	501044	19641.5	520686	132.79
4 36	519669	14814.1	534483	141.394
4 37	524498	36040.2	560538	145.763
4 38	549953	26735.6	576688	151.573
4 39	519528	10335.6	529863	168.36
4 40	515573	13376.8	528950	162.418
4 41	614900	44337.9	659238	209.551
4 42	512144	11490.8	523635	123.712
4 43	561745	24145	585890	156.967
4 44	557594	23245.9	580840	132.82
4 45	573711	15733	589444	159.173
4 46	535159	19067.3	554227	140.716
4 47	520060	20383.4	540443	158.935
4 48	549123	14729.7	563853	153.201
4 49	499474	33578	533052	135.84
4 50	520185	69199	589384	165.337
4 51	562361	23292	585653	310.473
4 52	712856	29047.6	741904	163.349
4 53	535981	36006	571987	168.675
4 54	499143	20856.6	520000	137.904
4 55	513106	22289.6	535395	173.153
4 56	504085	31856.4	535942	135.667
4 57	525910	11569.7	537480	139.578
4 58	496644	28026.6	524671	134.189
4 59	568426	26463.5	594889	234.3
4 60	550897	19517.5	570415	143.199
4 61	550330	33926.7	584257	158.253
4 62	529962	15071.5	545034	166.517
4 63	477764	18334.8	496099	131.661
4 64	771633	113167	884799	451.101
4 65	545010	36980	581990	148.507
4 66	556168	23862.5	580030	144.664
4 67	504453	22053.7	526506	144.517
4 68	583262	22218.5	605481	166.036
4 69	515975	12932.6	528908	133.534
4 70	531009	12663.3	543672	178.963
4 71	516429	16687.4	533117	143.834
4 72	517048	16710.8	533759	143.69
4 73	572811	24329.1	597140	289.621
4 74	521325	14213	535538	144.35
4 75	674668	29763	704431	319.71
4 76	546987	41281.5	588269	197.894
4 77	518002	14960.4	532963	137.81
4 78	573882	26363.5	600246	436.285
4 79	607642	27409.3	635051	162.283
4 80	534902	18745.7	553648	206.553
4 81	549577	26561.2	576138	199.234
4 82	564273	19005.4	583278	160.868
4 83	493377	20432	513809	143.124
4 84	517619	30195.3	547814	195.321
4 85	582530	23439.4	605969	557.29
4 86	534315	17274.9	551590	160.538
4 87	496471	32779	529250	136.989
4 88	612216	36533.4	648749	172.677
4 89	552894	20642.3	573536	365.724
4 90	545924	12797.2	558722	134.038
4 91	546604	25687.8	572292	146.408
4 92	634150	67062.3	701212	199.734
4 93	507838	7936.62	515775	118.557
4 94	562212	32908	595120	185.385
4 95	547665	45258.4	592923	297.061
4 96	543784	19683.4	563468	162.212
4 97	527607	43228.4	570835	158.291
4 98	652675	49624.1	702299	261.083
4 99	491816	22911.2	514727	135.577
4 100	568035	19411	587446	140.42
4 101	528438	10228	538666	144.022
4 102	516823	14258.1	531082	124.829
4 103	729597	106887	836484	342.919
4 104	498157	38604.4	536761	140.972
4 105	539782	13493.1	553275	132.224
4 106	548173	19451	567624	157.191
4 107	530229	11997.6	542226	130.889
4 108	515797	28304	544101	139.086
4 109	532882	15681.1	548563	197.097
4 110	587968	45789.6	633758	227.771
4 111	534318	20373	554691	204.443
4 112	669297	53801.3	723098	362.489
4 113	559570	22794.7	582365	184.509
4 114	660293	50633.4	710927	572.541
4 115	1.09135e+06	43848	1.13519e+06	276.968
4 116	533876	38949.2	572825	184.187
4 117	586310	25331.3	611642	190.476
4 118	613459	29858.8	643317	299.147
4 119	562585	25941.9	588527	156.705
4 120	515077	84700.9	599778	175.026
4 121	574236	22968.5	597204	271.314
4 122	568405	23342.3	591747	198.955
4 123	571779	20985.9	592764	139.932
4 124	563115	22690.6	585806	155.884
4 125	508231	37325.5	545556	140.191
4 126	516594	13375.3	529970	124.39
4 127	541040	20147.3	561188	139.737
4 128	684107	68733.3	752841	233.093
4 129	489198	32652.7	521850	144.347
4 130	556124	18790.4	574915	135.153
4 131	496190	23987.7	520178	130.945
4 132	537267	18910.3	556178	129.947
4 133	547873	24279.6	572152	190.694
4 134	535782	17791	553573	163.06
4 135	526365	47164.3	573529	151.64
4 136	523610	14300.8	537911	138.555
4 137	526611	10192.1	536803	129.071
4 138	674338	42247.9	716586	205.178
4 139	607727	32291.1	640018	387.491
4 140	511313	13468.5	524782	136.544
4 141	522944	15361.5	538305	163.5
4 142	608767	37222.6	645989	197.159
4 143	635831	41348.4	677179	292.964
4 144	608188	44991.7	653179	185.792
4 145	544033	19293.2	563327	330.141
4 146	487363	29255.9	516619	129.632
4 147	555057	19725.5	574783	134.833
4 148	506388	22515.2	528903	134.227
4 149	1.09372e+06	46007.7	1.13973e+06	313.604
4 150	529167	20095.6	549263	131.725
4 151	638617	55410.9	694028	293.861
4 152	521491	13154.9	534646	130.969
4 153	565951	15868.6	581820	196.151
4 154	510151	47555.7	557707	144.752
4 155	619118	28200.9	647319	327.756
4 156	511050	12981.4	524031	123.031
4 157	520532	14304.8	534837	130.502
4 158	526793	18142.1	544935	144.847
4 159	499874	11379.7	511254	146.4
4 160	539048	22325	561373	205.397
 2217.66, 43.6313, 10.9323, 1.22109, 0.50596, 0.294342, 0.192126, 0.134817,
5 1	552739	44733.4	597472	58.927
5 2	946747	96429.2	1.04318e+06	151.841
5 3	492284	61972.2	554256	119.326
5 4	544536	34206.5	578742	60.0886
5 5	484421	45681.4	530103	53.4019
5 6	574365	63031.3	637396	84.5795
5 7	577159	133249	710408	141.777
5 8	569829	61795.5	631625	72.8947
5 9	612768	119823	732591	112.984
5 10	552139	45545.8	597685	55.8609
5 11	570210	64732	634942	68.9011
5 12	458627	49726.4	508354	48.7149
5 13	542907	41982.2	584889	55.2144
5 14	539694	38813.2	578507	53.1872
5 15	570456	103530	673986	93.3729
5 16	546843	34551.5	581394	100.952
5 17	508275	26601.5	534876	65.1905
5 18	600357	89346	689703	128.9
5 19	503510	65911.7	569422	70.6683
5 20	517606	24422.9	542028	51.7506
5 21	563806	52817.5	616624	56.8149
5 22	528740	34105.2	562846	111.304
5 23	542173	30292.2	572466	61.2419
5 24	493350	48236.5	541586	65.879
5 25	568073	82238.5	650312	146.11
5 26	592971	119250	712222	160.258
5 27	518262	56886.4	575149	66.4765
5 28	528217	31377.5	559595	61.1178
5 29	534411	41067.6	575479	59.785
5 30	466509	65328	531837	52.6477
5 31	509723	36345.7	546068	54.6944
5 32	527645	43620.7	571266	59.1828
5 33	517006	32882.5	549889	65.3406
5 34	529519	35121.7	564641	64.5026
5 35	473562	32693	506255	49.2044
5 36	491188	28343.9	519532	55.2677
5 37	490069	56489.5	546558	63.3816
5 38	519120	46882.3	566002	74.8494
5 39	495024	22458.5	517482	57.9511
5 40	490740	24995.3	515736	61.3468
5 41	572498	69084.1	641582	66.2776
5 42	487758	22482.6	510241	48.6155
5 43	533333	39980.5	573314	59.8231
5 44	528736	37435.2	566172	52.4689
5 45	550578	28523.2	579101	73.6486
5 46	503706	35315	539021	55.0926
